agno, mes, dia, valor
1986,05,23,2374.00000
1986,05,24,2240.00000
1986,05,25,2201.00000
1986,05,26,2014.00000
1986,05,27,2594.00000
1986,05,28,5314.00000
1986,05,29,4426.00000
1986,05,30,3238.00000
1986,05,31,2557.00000
1986,06,01,2221.00000
1986,06,02,2007.00000
1986,06,03,2001.00000
1986,06,04,2555.00000
1986,06,05,2447.00000
1986,06,06,2115.00000
1986,06,07,1914.00000
1986,06,08,2216.00000
1986,06,09,2532.00000
1986,06,10,2386.00000
1986,06,11,2482.00000
1986,06,12,2274.00000
1986,06,13,3943.00000
1986,06,14,7995.00000
1986,06,15,6110.00000
1986,06,16,6198.00000
1986,06,17,8682.00000
1986,06,18,8833.00000
1986,06,19,6041.00000
1986,06,20,4329.00000
1986,06,21,4756.00000
1986,06,22,3868.00000
1986,06,23,3100.00000
1986,06,24,2645.00000
1986,06,25,2352.00000
1986,06,26,2170.00000
1986,06,27,1961.00000
1986,06,28,1754.00000
1986,06,29,1587.00000
1986,06,30,1455.00000
1986,07,01,1340.00000
1986,07,02,1294.00000
1986,07,03,1208.00000
1986,07,04,1122.00000
1986,07,05,1049.00000
1986,07,06,1003.00000
1986,07,07,973.00000
1986,07,08,989.00000
1986,07,09,1135.00000
1986,07,10,1451.00000
1986,07,11,1329.00000
1986,07,12,1516.00000
1986,07,13,1398.00000
1986,07,14,1232.00000
1986,07,15,1192.00000
1986,07,16,1350.00000
1986,07,17,1371.00000
1986,07,18,1237.00000
1986,07,19,1104.00000
1986,07,20,1016.00000
1986,07,21,984.00000
1986,07,22,941.00000
1986,07,23,890.00000
1986,07,24,870.00000
1986,07,25,861.00000
1986,07,26,874.00000
1986,07,27,892.00000
1986,07,28,869.00000
1986,07,29,882.00000
1986,07,30,992.00000
1986,07,31,1235.00000
1986,08,01,1333.00000
1986,08,02,1422.00000
1986,08,03,1355.00000
1986,08,04,1853.00000
1986,08,05,2095.00000
1986,08,06,1790.00000
1986,08,07,1625.00000
1986,08,08,1564.00000
1986,08,09,2023.00000
1986,08,10,3169.00000
1986,08,11,3688.00000
1986,08,12,2105.00000
1986,08,13,1904.00000
1986,08,14,1732.00000
1986,08,15,1587.00000
1986,08,16,1499.00000
1986,08,17,1386.00000
1986,08,18,1325.00000
1986,08,19,1249.00000
1986,08,20,1282.00000
1986,08,21,2061.00000
1986,08,22,2749.00000
1986,08,23,2585.00000
1986,08,24,2217.00000
1986,08,25,2033.00000
1986,08,26,1979.00000
1986,08,27,1974.00000
1986,08,28,2034.00000
1986,08,29,2144.00000
1986,08,30,1860.00000
1986,08,31,1749.00000
1986,09,01,1893.00000
1986,09,02,2092.00000
1986,09,03,1769.00000
1986,09,04,1571.00000
1986,09,05,1460.00000
1986,09,06,1375.00000
1986,09,07,1312.00000
1986,09,08,1251.00000
1986,09,09,1183.00000
1986,09,10,1161.00000
1986,09,11,1152.00000
1986,09,12,1149.00000
1986,09,13,1212.00000
1986,09,14,1152.00000
1986,09,15,1099.00000
1986,09,16,1065.00000
1986,09,17,1009.00000
1986,09,18,970.00000
1986,09,19,946.00000
1986,09,20,952.00000
1986,09,21,987.00000
1986,09,22,1141.00000
1986,09,23,1103.00000
1986,09,24,1039.00000
1986,09,25,1005.00000
1986,09,26,972.00000
1986,09,27,940.00000
1986,09,28,932.00000
1986,09,29,934.00000
1986,09,30,985.00000
1986,10,01,1139.00000
1986,10,02,1258.00000
1986,10,03,1109.00000
1986,10,04,1035.00000
1986,10,05,1082.00000
1986,10,06,1564.00000
1986,10,07,1579.00000
1986,10,08,1377.00000
1986,10,09,1278.00000
1986,10,10,1218.00000
1986,10,11,1179.00000
1986,10,12,1219.00000
1986,10,13,1153.00000
1986,10,14,1121.00000
1986,10,15,1172.00000
1986,10,16,1428.00000
1986,10,17,1300.00000
1986,10,18,1146.00000
1986,10,19,1084.00000
1986,10,20,1075.00000
1986,10,21,1070.00000
1986,10,22,1066.00000
1986,10,23,1025.00000
1986,10,24,951.00000
1986,10,25,943.00000
1986,10,26,938.00000
1986,10,27,946.00000
1986,10,28,917.00000
1986,10,29,892.00000
1986,10,30,843.00000
1986,10,31,826.00000
1986,11,01,826.00000
1986,11,02,855.00000
1986,11,03,817.00000
1986,11,04,759.00000
1986,11,05,728.00000
1986,11,06,704.00000
1986,11,07,690.00000
1986,11,08,683.00000
1986,11,09,693.00000
1986,11,10,729.00000
1986,11,11,720.00000
1986,11,12,689.00000
1986,11,13,655.00000
1986,11,14,672.00000
1986,11,15,697.00000
1986,11,16,735.00000
1986,11,17,689.00000
1986,11,18,655.00000
1986,11,19,647.00000
1986,11,20,711.00000
1986,11,21,744.00000
1986,11,22,696.00000
1986,11,23,660.00000
1986,11,24,635.00000
1986,11,25,732.00000
1986,11,26,1554.00000
1986,11,27,6024.00000
1986,11,28,3980.00000
1986,11,29,2878.00000
1986,11,30,2520.00000
1986,12,01,2318.00000
1986,12,02,2099.00000
1986,12,03,2287.00000
1986,12,04,1955.00000
1986,12,05,1673.00000
1986,12,06,1513.00000
1986,12,07,1352.00000
1986,12,08,1258.00000
1986,12,09,1166.00000
1986,12,10,1098.00000
1986,12,11,1026.00000
1986,12,12,968.00000
1986,12,13,903.00000
1986,12,14,868.00000
1986,12,15,831.00000
1986,12,16,794.00000
1986,12,17,778.00000
1986,12,18,730.00000
1986,12,19,703.00000
1986,12,20,701.00000
1986,12,21,690.00000
1986,12,22,658.00000
1986,12,23,633.00000
1986,12,24,615.00000
1986,12,25,587.00000
1986,12,26,568.00000
1986,12,27,539.00000
1986,12,28,538.00000
1986,12,29,514.00000
1986,12,30,496.00000
1986,12,31,474.00000
1987,01,01,447.00000
1987,01,02,432.00000
1987,01,03,411.00000
1987,01,04,405.00000
1987,01,05,372.00000
1987,01,06,360.00000
1987,01,07,362.00000
1987,01,08,347.00000
1987,01,09,343.00000
1987,01,10,340.00000
1987,01,11,334.00000
1987,01,12,322.00000
1987,01,13,309.00000
1987,01,14,296.00000
1987,01,15,291.00000
1987,01,16,283.00000
1987,01,17,284.00000
1987,01,18,282.00000
1987,01,19,277.00000
1987,01,20,269.00000
1987,01,21,265.00000
1987,01,22,267.00000
1987,01,23,269.00000
1987,01,24,266.00000
1987,01,25,264.00000
1987,01,26,258.00000
1987,01,27,250.00000
1987,01,28,249.00000
1987,01,29,260.00000
1987,01,30,263.00000
1987,01,31,266.00000
1987,02,01,277.00000
1987,02,02,262.00000
1987,02,03,252.00000
1987,02,04,241.00000
1987,02,05,251.00000
1987,02,06,252.00000
1987,02,07,247.00000
1987,02,08,252.00000
1987,02,09,248.00000
1987,02,10,233.00000
1987,02,11,226.00000
1987,02,12,229.00000
1987,02,13,225.00000
1987,02,14,224.00000
1987,02,15,225.00000
1987,02,16,217.00000
1987,02,17,215.00000
1987,02,18,210.00000
1987,02,19,215.00000
1987,02,20,224.00000
1987,02,21,230.00000
1987,02,22,230.00000
1987,02,23,228.00000
1987,02,24,229.00000
1987,02,25,230.00000
1987,02,26,239.00000
1987,02,27,255.00000
1987,02,28,247.00000
1987,03,01,247.00000
1987,03,02,238.00000
1987,03,03,229.00000
1987,03,04,224.00000
1987,03,05,225.00000
1987,03,06,233.00000
1987,03,07,232.00000
1987,03,08,231.00000
1987,03,09,238.00000
1987,03,10,234.00000
1987,03,11,230.00000
1987,03,12,230.00000
1987,03,13,229.00000
1987,03,14,228.00000
1987,03,15,223.00000
1987,03,16,227.00000
1987,03,17,220.00000
1987,03,18,211.00000
1987,03,19,216.00000
1987,03,20,221.00000
1987,03,21,223.00000
1987,03,22,220.00000
1987,03,23,226.00000
1987,03,24,232.00000
1987,03,25,237.00000
1987,03,26,245.00000
1987,03,27,300.00000
1987,03,28,353.00000
1987,03,29,764.00000
1987,03,30,630.00000
1987,03,31,496.00000
1987,04,01,436.00000
1987,04,02,404.00000
1987,04,03,367.00000
1987,04,04,358.00000
1987,04,05,352.00000
1987,04,06,348.00000
1987,04,07,334.00000
1987,04,08,333.00000
1987,04,09,336.00000
1987,04,10,333.00000
1987,04,11,326.00000
1987,04,12,317.00000
1987,04,13,318.00000
1987,04,14,325.00000
1987,04,15,351.00000
1987,04,16,386.00000
1987,04,17,440.00000
1987,04,18,429.00000
1987,04,19,386.00000
1987,04,20,360.00000
1987,04,21,357.00000
1987,04,22,360.00000
1987,04,23,378.00000
1987,04,24,385.00000
1987,04,25,404.00000
1987,04,26,420.00000
1987,04,27,462.00000
1987,04,28,441.00000
1987,04,29,420.00000
1987,04,30,409.00000
1987,05,01,419.00000
1987,05,02,422.00000
1987,05,03,413.00000
1987,05,04,398.00000
1987,05,05,404.00000
1987,05,06,442.00000
1987,05,07,458.00000
1987,05,08,713.00000
1987,05,09,738.00000
1987,05,10,627.00000
1987,05,11,584.00000
1987,05,12,566.00000
1987,05,13,561.00000
1987,05,14,566.00000
1987,05,15,548.00000
1987,05,16,587.00000
1987,05,17,657.00000
1987,05,18,771.00000
1987,05,19,763.00000
1987,05,20,695.00000
1987,05,21,658.00000
1987,05,22,642.00000
1987,05,23,621.00000
1987,05,24,608.00000
1987,05,25,593.00000
1987,05,26,579.00000
1987,05,27,569.00000
1987,05,28,560.00000
1987,05,29,563.00000
1987,05,30,676.00000
1987,05,31,1054.00000
1987,06,01,970.00000
1987,06,02,897.00000
1987,06,03,1064.00000
1987,06,04,3113.00000
1987,06,05,2218.00000
1987,06,06,1579.00000
1987,06,07,1328.00000
1987,06,08,1263.00000
1987,06,09,1533.00000
1987,06,10,1653.00000
1987,06,11,1432.00000
1987,06,12,1596.00000
1987,06,13,1460.00000
1987,06,14,1301.00000
1987,06,15,1186.00000
1987,06,16,1100.00000
1987,06,17,1025.00000
1987,06,18,962.00000
1987,06,19,922.00000
1987,06,20,906.00000
1987,06,21,1047.00000
1987,06,22,1849.00000
1987,06,23,1337.00000
1987,06,24,1142.00000
1987,06,25,1041.00000
1987,06,26,977.00000
1987,06,27,937.00000
1987,06,28,901.00000
1987,06,29,873.00000
1987,06,30,921.00000
1987,07,01,1008.00000
1987,07,02,948.00000
1987,07,03,911.00000
1987,07,04,885.00000
1987,07,05,864.00000
1987,07,06,840.00000
1987,07,07,831.00000
1987,07,08,843.00000
1987,07,09,1051.00000
1987,07,10,1936.00000
1987,07,11,3649.00000
1987,07,12,5136.00000
1987,07,13,5286.00000
1987,07,14,4754.00000
1987,07,15,4756.00000
1987,07,16,4636.00000
1987,07,17,3617.00000
1987,07,18,2810.00000
1987,07,19,2263.00000
1987,07,20,1952.00000
1987,07,21,1729.00000
1987,07,22,1600.00000
1987,07,23,1605.00000
1987,07,24,2613.00000
1987,07,25,4454.00000
1987,07,26,3780.00000
1987,07,27,3455.00000
1987,07,28,3215.00000
1987,07,29,2718.00000
1987,07,30,2285.00000
1987,07,31,2039.00000
1987,08,01,1926.00000
1987,08,02,2025.00000
1987,08,03,1884.00000
1987,08,04,1751.00000
1987,08,05,1664.00000
1987,08,06,1500.00000
1987,08,07,1407.00000
1987,08,08,1473.00000
1987,08,09,1925.00000
1987,08,10,2288.00000
1987,08,11,3168.00000
1987,08,12,3942.00000
1987,08,13,4051.00000
1987,08,14,4233.00000
1987,08,15,4385.00000
1987,08,16,3474.00000
1987,08,17,2820.00000
1987,08,18,2373.00000
1987,08,19,2073.00000
1987,08,20,1857.00000
1987,08,21,1691.00000
1987,08,22,1564.00000
1987,08,23,1498.00000
1987,08,24,1476.00000
1987,08,25,1875.00000
1987,08,26,2634.00000
1987,08,27,2181.00000
1987,08,28,2334.00000
1987,08,29,2127.00000
1987,08,30,1872.00000
1987,08,31,1716.00000
1987,09,01,1605.00000
1987,09,02,1544.00000
1987,09,03,1445.00000
1987,09,04,1351.00000
1987,09,05,1291.00000
1987,09,06,1287.00000
1987,09,07,1431.00000
1987,09,08,2026.00000
1987,09,09,2402.00000
1987,09,10,2057.00000
1987,09,11,1782.00000
1987,09,12,1607.00000
1987,09,13,1489.00000
1987,09,14,1421.00000
1987,09,15,1412.00000
1987,09,16,1383.00000
1987,09,17,1315.00000
1987,09,18,1264.00000
1987,09,19,1232.00000
1987,09,20,1183.00000
1987,09,21,1139.00000
1987,09,22,1090.00000
1987,09,23,1058.00000
1987,09,24,1018.00000
1987,09,25,998.00000
1987,09,26,1008.00000
1987,09,27,1029.00000
1987,09,28,1061.00000
1987,09,29,1049.00000
1987,09,30,1312.00000
1987,10,01,1364.00000
1987,10,02,1251.00000
1987,10,03,1173.00000
1987,10,04,1147.00000
1987,10,05,1155.00000
1987,10,06,1157.00000
1987,10,07,1336.00000
1987,10,08,1467.00000
1987,10,09,1429.00000
1987,10,10,1441.00000
1987,10,11,2368.00000
1987,10,12,2474.00000
1987,10,13,1987.00000
1987,10,14,1724.00000
1987,10,15,1573.00000
1987,10,16,1532.00000
1987,10,17,1452.00000
1987,10,18,1368.00000
1987,10,19,1293.00000
1987,10,20,1242.00000
1987,10,21,1186.00000
1987,10,22,1275.00000
1987,10,23,1311.00000
1987,10,24,1288.00000
1987,10,25,1255.00000
1987,10,26,1182.00000
1987,10,27,1108.00000
1987,10,28,1075.00000
1987,10,29,1064.00000
1987,10,30,1115.00000
1987,10,31,1205.00000
1987,11,01,1540.00000
1987,11,02,1410.00000
1987,11,03,1198.00000
1987,11,04,1095.00000
1987,11,05,1016.00000
1987,11,06,979.00000
1987,11,07,963.00000
1987,11,08,957.00000
1987,11,09,1335.00000
1987,11,10,1227.00000
1987,11,11,1070.00000
1987,11,12,987.00000
1987,11,13,932.00000
1987,11,14,896.00000
1987,11,15,861.00000
1987,11,16,825.00000
1987,11,17,789.00000
1987,11,18,765.00000
1987,11,19,842.00000
1987,11,20,763.00000
1987,11,21,701.00000
1987,11,22,679.00000
1987,11,23,677.00000
1987,11,24,657.00000
1987,11,25,634.00000
1987,11,26,593.00000
1987,11,27,572.00000
1987,11,28,562.00000
1987,11,29,538.00000
1987,11,30,533.00000
1987,12,01,525.00000
1987,12,02,535.00000
1987,12,03,524.00000
1987,12,04,480.00000
1987,12,05,437.00000
1987,12,06,411.00000
1987,12,07,430.00000
1987,12,08,413.00000
1987,12,09,381.00000
1987,12,10,366.00000
1987,12,11,357.00000
1987,12,12,395.00000
1987,12,13,427.00000
1987,12,14,375.00000
1987,12,15,350.00000
1987,12,16,328.00000
1987,12,17,323.00000
1987,12,18,320.00000
1987,12,19,310.00000
1987,12,20,297.00000
1987,12,21,293.00000
1987,12,22,286.00000
1987,12,23,285.00000
1987,12,24,289.00000
1987,12,25,292.00000
1987,12,26,273.00000
1987,12,27,264.00000
1987,12,28,259.00000
1987,12,29,260.00000
1987,12,30,272.00000
1987,12,31,252.00000
1988,01,01,237.00000
1988,01,02,237.00000
1988,01,03,233.00000
1988,01,04,227.00000
1988,01,05,223.00000
1988,01,06,214.00000
1988,01,07,209.00000
1988,01,08,204.00000
1988,01,09,194.00000
1988,01,10,193.00000
1988,01,11,194.00000
1988,01,12,201.00000
1988,01,13,201.00000
1988,01,14,199.00000
1988,01,15,233.00000
1988,01,16,240.00000
1988,01,17,242.00000
1988,01,18,254.00000
1988,01,19,251.00000
1988,01,20,510.00000
1988,01,21,442.00000
1988,01,22,351.00000
1988,01,23,320.00000
1988,01,24,302.00000
1988,01,25,290.00000
1988,01,26,279.00000
1988,01,27,278.00000
1988,01,28,272.00000
1988,01,29,269.00000
1988,01,30,270.00000
1988,01,31,256.00000
1988,02,01,250.00000
1988,02,02,232.00000
1988,02,03,214.00000
1988,02,04,209.00000
1988,02,05,206.00000
1988,02,06,203.00000
1988,02,07,206.00000
1988,02,08,203.00000
1988,02,09,209.00000
1988,02,10,219.00000
1988,02,11,230.00000
1988,02,12,227.00000
1988,02,13,232.00000
1988,02,14,225.00000
1988,02,15,222.00000
1988,02,16,211.00000
1988,02,17,210.00000
1988,02,18,222.00000
1988,02,19,222.00000
1988,02,20,210.00000
1988,02,21,208.00000
1988,02,22,217.00000
1988,02,23,210.00000
1988,02,24,209.00000
1988,02,25,214.00000
1988,02,26,219.00000
1988,02,27,219.00000
1988,02,28,222.00000
1988,02,29,217.00000
1988,03,01,211.00000
1988,03,02,207.00000
1988,03,03,210.00000
1988,03,04,213.00000
1988,03,05,223.00000
1988,03,06,234.00000
1988,03,07,399.00000
1988,03,08,339.00000
1988,03,09,292.00000
1988,03,10,284.00000
1988,03,11,282.00000
1988,03,12,319.00000
1988,03,13,316.00000
1988,03,14,341.00000
1988,03,15,300.00000
1988,03,16,285.00000
1988,03,17,282.00000
1988,03,18,272.00000
1988,03,19,262.00000
1988,03,20,257.00000
1988,03,21,258.00000
1988,03,22,246.00000
1988,03,23,241.00000
1988,03,24,242.00000
1988,03,25,258.00000
1988,03,26,264.00000
1988,03,27,260.00000
1988,03,28,257.00000
1988,03,29,250.00000
1988,03,30,251.00000
1988,03,31,253.00000
1988,04,01,253.00000
1988,04,02,250.00000
1988,04,03,228.00000
1988,04,04,219.00000
1988,04,05,213.00000
1988,04,06,210.00000
1988,04,07,208.00000
1988,04,08,192.00000
1988,04,09,188.00000
1988,04,10,181.00000
1988,04,11,184.00000
1988,04,12,187.00000
1988,04,13,191.00000
1988,04,14,203.00000
1988,04,15,208.00000
1988,04,16,236.00000
1988,04,17,305.00000
1988,04,18,349.00000
1988,04,19,373.00000
1988,04,20,549.00000
1988,04,21,553.00000
1988,04,22,471.00000
1988,04,23,419.00000
1988,04,24,390.00000
1988,04,25,371.00000
1988,04,26,354.00000
1988,04,27,362.00000
1988,04,28,382.00000
1988,04,29,376.00000
1988,04,30,349.00000
1988,05,01,337.00000
1988,05,02,326.00000
1988,05,03,326.00000
1988,05,04,322.00000
1988,05,05,317.00000
1988,05,06,316.00000
1988,05,07,312.00000
1988,05,08,315.00000
1988,05,09,311.00000
1988,05,10,306.00000
1988,05,11,334.00000
1988,05,12,343.00000
1988,05,13,383.00000
1988,05,14,414.00000
1988,05,15,411.00000
1988,05,16,490.00000
1988,05,17,529.00000
1988,05,18,527.00000
1988,05,19,712.00000
1988,05,20,929.00000
1988,05,21,808.00000
1988,05,22,716.00000
1988,05,23,657.00000
1988,05,24,604.00000
1988,05,25,592.00000
1988,05,26,574.00000
1988,05,27,561.00000
1988,05,28,550.00000
1988,05,29,540.00000
1988,05,30,524.00000
1988,05,31,499.00000
1988,06,01,500.00000
1988,06,02,504.00000
1988,06,03,498.00000
1988,06,04,490.00000
1988,06,05,504.00000
1988,06,06,492.00000
1988,06,07,479.00000
1988,06,08,504.00000
1988,06,09,537.00000
1988,06,10,640.00000
1988,06,11,648.00000
1988,06,12,600.00000
1988,06,13,573.00000
1988,06,14,549.00000
1988,06,15,540.00000
1988,06,16,552.00000
1988,06,17,563.00000
1988,06,18,592.00000
1988,06,19,649.00000
1988,06,20,681.00000
1988,06,21,885.00000
1988,06,22,1377.00000
1988,06,23,2748.00000
1988,06,24,2481.00000
1988,06,25,1630.00000
1988,06,26,1281.00000
1988,06,27,1080.00000
1988,06,28,1001.00000
1988,06,29,1135.00000
1988,06,30,2260.00000
1988,07,01,2640.00000
1988,07,02,2002.00000
1988,07,03,1660.00000
1988,07,04,1449.00000
1988,07,05,1375.00000
1988,07,06,1360.00000
1988,07,07,1270.00000
1988,07,08,1127.00000
1988,07,09,1026.00000
1988,07,10,963.00000
1988,07,11,923.00000
1988,07,12,868.00000
1988,07,13,826.00000
1988,07,14,808.00000
1988,07,15,807.00000
1988,07,16,828.00000
1988,07,17,832.00000
1988,07,18,1237.00000
1988,07,19,1295.00000
1988,07,20,1149.00000
1988,07,21,1065.00000
1988,07,22,993.00000
1988,07,23,951.00000
1988,07,24,910.00000
1988,07,25,881.00000
1988,07,26,856.00000
1988,07,27,884.00000
1988,07,28,1338.00000
1988,07,29,3331.00000
1988,07,30,3243.00000
1988,07,31,2328.00000
1988,08,01,1862.00000
1988,08,02,1570.00000
1988,08,03,1396.00000
1988,08,04,1285.00000
1988,08,05,1203.00000
1988,08,06,1138.00000
1988,08,07,1125.00000
1988,08,08,1126.00000
1988,08,09,1238.00000
1988,08,10,1174.00000
1988,08,11,1121.00000
1988,08,12,1112.00000
1988,08,13,1222.00000
1988,08,14,1768.00000
1988,08,15,2311.00000
1988,08,16,2351.00000
1988,08,17,2065.00000
1988,08,18,2260.00000
1988,08,19,3708.00000
1988,08,20,4113.00000
1988,08,21,3122.00000
1988,08,22,2501.00000
1988,08,23,2388.00000
1988,08,24,3577.00000
1988,08,25,3172.00000
1988,08,26,2526.00000
1988,08,27,2156.00000
1988,08,28,1912.00000
1988,08,29,1747.00000
1988,08,30,1712.00000
1988,08,31,1907.00000
1988,09,01,1808.00000
1988,09,02,1685.00000
1988,09,03,1564.00000
1988,09,04,1493.00000
1988,09,05,1437.00000
1988,09,06,1454.00000
1988,09,07,1443.00000
1988,09,08,1364.00000
1988,09,09,1342.00000
1988,09,10,1308.00000
1988,09,11,1243.00000
1988,09,12,1170.00000
1988,09,13,1104.00000
1988,09,14,1071.00000
1988,09,15,1037.00000
1988,09,16,1013.00000
1988,09,17,994.00000
1988,09,18,962.00000
1988,09,19,942.00000
1988,09,20,939.00000
1988,09,21,941.00000
1988,09,22,950.00000
1988,09,23,977.00000
1988,09,24,1033.00000
1988,09,25,1053.00000
1988,09,26,1023.00000
1988,09,27,1042.00000
1988,09,28,1037.00000
1988,09,29,964.00000
1988,09,30,943.00000
1988,10,01,968.00000
1988,10,02,1014.00000
1988,10,03,1002.00000
1988,10,04,975.00000
1988,10,05,966.00000
1988,10,06,920.00000
1988,10,07,924.00000
1988,10,08,944.00000
1988,10,09,944.00000
1988,10,10,970.00000
1988,10,11,992.00000
1988,10,12,1013.00000
1988,10,13,999.00000
1988,10,14,1009.00000
1988,10,15,1030.00000
1988,10,16,993.00000
1988,10,17,932.00000
1988,10,18,904.00000
1988,10,19,897.00000
1988,10,20,922.00000
1988,10,21,891.00000
1988,10,22,835.00000
1988,10,23,811.00000
1988,10,24,815.00000
1988,10,25,1144.00000
1988,10,26,1601.00000
1988,10,27,1275.00000
1988,10,28,1137.00000
1988,10,29,1100.00000
1988,10,30,1332.00000
1988,10,31,1182.00000
1988,11,01,1089.00000
1988,11,02,1041.00000
1988,11,03,990.00000
1988,11,04,967.00000
1988,11,05,1035.00000
1988,11,06,1098.00000
1988,11,07,1111.00000
1988,11,08,1085.00000
1988,11,09,1051.00000
1988,11,10,1006.00000
1988,11,11,1013.00000
1988,11,12,1015.00000
1988,11,13,977.00000
1988,11,14,930.00000
1988,11,15,958.00000
1988,11,16,983.00000
1988,11,17,968.00000
1988,11,18,922.00000
1988,11,19,909.00000
1988,11,20,909.00000
1988,11,21,978.00000
1988,11,22,827.00000
1988,11,23,750.00000
1988,11,24,722.00000
1988,11,25,724.00000
1988,11,26,733.00000
1988,11,27,751.00000
1988,11,28,713.00000
1988,11,29,670.00000
1988,11,30,680.00000
1988,12,01,687.00000
1988,12,02,684.00000
1988,12,03,682.00000
1988,12,04,680.00000
1988,12,05,659.00000
1988,12,06,633.00000
1988,12,07,616.00000
1988,12,08,578.00000
1988,12,09,584.00000
1988,12,10,556.00000
1988,12,11,524.00000
1988,12,12,494.00000
1988,12,13,482.00000
1988,12,14,560.00000
1988,12,15,544.00000
1988,12,16,493.00000
1988,12,17,488.00000
1988,12,18,504.00000
1988,12,19,656.00000
1988,12,20,630.00000
1988,12,21,592.00000
1988,12,22,535.00000
1988,12,23,516.00000
1988,12,24,491.00000
1988,12,25,479.00000
1988,12,26,457.00000
1988,12,27,445.00000
1988,12,28,442.00000
1988,12,29,437.00000
1988,12,30,419.00000
1988,12,31,395.00000
1989,01,01,383.00000
1989,01,02,379.00000
1989,01,03,362.00000
1989,01,04,352.00000
1989,01,05,368.00000
1989,01,06,378.00000
1989,01,07,378.00000
1989,01,08,368.00000
1989,01,09,359.00000
1989,01,10,337.00000
1989,01,11,314.00000
1989,01,12,311.00000
1989,01,13,315.00000
1989,01,14,299.00000
1989,01,15,308.00000
1989,01,16,298.00000
1989,01,17,272.00000
1989,01,18,272.00000
1989,01,19,273.00000
1989,01,20,269.00000
1989,01,21,258.00000
1989,01,22,248.00000
1989,01,23,245.00000
1989,01,24,252.00000
